,date,well_name,on_str_hrs,bottom_hole_psi,downhole_temp,Annulus_p,choke_size,whp,wht,date_conv,oil_stb,form_gas_mscf,total_gas_mscf,water_bbl
198,01-Sep-14,Well_#1,24.0,2876.0,208.869,1043.25,49.42074,524.042,114.752,2014-09-01,289.0,310.0,424.0,313.0
199,02-Sep-14,Well_#1,24.0,2891.0,208.8,992.824,49.40386,521.368,114.173,2014-09-02,282.0,303.0,426.0,306.0
200,03-Sep-14,Well_#1,24.0,2871.0,208.856,969.742,49.41498,528.61,116.844,2014-09-03,286.0,308.0,415.0,302.0
201,04-Sep-14,Well_#1,24.0,2872.0,208.837,1028.03,49.39999,519.954,115.641,2014-09-04,283.0,307.0,440.0,301.0
202,05-Sep-14,Well_#1,24.0,2870.0,208.83,980.262,49.39932,506.045,112.15,2014-09-05,283.0,306.0,437.0,301.0
203,06-Sep-14,Well_#1,24.0,2885.0,208.595,1034.58,49.32136,488.044,110.609,2014-09-06,273.0,300.0,394.0,299.0
204,01-Jan-12,Well_#2,9.5,3719.0,203.818,0.0,42.68,1547.85,70.407,2012-01-01,791.0,467.0,467.0,300.0
205,02-Jan-12,Well_#2,24.0,3640.0,207.344,0.0,44.57355,1451.32,114.117,2012-01-02,791.0,467.0,467.0,300.0
206,03-Jan-12,Well_#2,24.0,3489.0,208.116,0.0,46.36498,1388.67,141.521,2012-01-03,917.0,585.0,585.0,345.0
207,04-Jan-12,Well_#2,24.0,3380.0,208.142,0.0,46.2788,1249.51,135.385,2012-01-04,788.0,454.0,454.0,401.0
208,05-Jan-12,Well_#2,24.0,3303.0,208.188,0.0,46.43129,1168.99,133.258,2012-01-05,791.0,454.0,454.0,406.0
209,06-Jan-12,Well_#2,24.0,3225.0,208.199,0.0,46.53332,1111.55,139.079,2012-01-06,783.0,448.0,448.0,411.0
210,07-Jan-12,Well_#2,24.0,3174.0,208.092,0.0,45.95438,1050.55,127.404,2012-01-07,575.0,330.0,330.0,462.0
211,08-Jan-12,Well_#2,24.0,3128.0,208.087,0.0,46.66811,982.137,129.574,2012-01-08,626.0,357.0,357.0,513.0
212,09-Jan-12,Well_#2,17.67,3087.0,207.561,0.0,35.26429,876.559,118.863,2012-01-09,356.0,203.0,203.0,283.0
213,10-Jan-12,Well_#2,20.67,3045.0,207.689,0.0,39.56518,944.614,129.359,2012-01-10,423.0,241.0,241.0,311.0
214,11-Jan-12,Well_#2,24.0,3036.0,207.936,0.0,46.43246,878.532,129.275,2012-01-11,487.0,276.0,276.0,367.0
215,12-Jan-12,Well_#2,24.0,2989.0,208.092,0.0,47.57173,913.3,128.119,2012-01-12,597.0,341.0,341.0,419.0
216,13-Jan-12,Well_#2,24.0,2918.0,208.136,0.0,48.65104,859.43,133.376,2012-01-13,610.0,349.0,349.0,426.0
217,14-Jan-12,Well_#2,24.0,2867.0,207.519,0.0,54.12785,593.851,110.656,2012-01-14,581.0,335.0,335.0,438.0
218,15-Jan-12,Well_#2,24.0,2876.0,207.991,0.0,49.02336,652.386,128.746,2012-01-15,461.0,263.0,263.0,330.0
219,16-Jan-12,Well_#2,24.0,2855.0,207.992,0.0,47.51592,749.812,126.46,2012-01-16,453.0,253.0,253.0,307.0
220,17-Jan-12,Well_#2,24.0,2852.0,207.985,0.0,47.50523,736.869,126.803,2012-01-17,419.0,242.0,242.0,293.0
221,18-Jan-12,Well_#2,24.0,2852.0,207.985,0.0,47.50523,719.092,126.803,2012-01-18,442.0,254.0,254.0,292.0
222,19-Jan-12,Well_#2,24.0,2852.0,207.985,0.0,47.50523,717.902,126.803,2012-01-19,448.0,257.0,257.0,296.0
223,20-Jan-12,Well_#2,18.67,2792.0,206.979,0.0,28.51822,717.882,126.038,2012-01-20,226.0,130.0,130.0,180.0
224,21-Jan-12,Well_#2,1.0,2826.0,205.118,0.0,18.20237,265.386,64.729,2012-01-21,8.0,4.0,4.0,6.0
225,22-Jan-12,Well_#2,0.0,2925.0,200.202,0.0,0.0,457.699,44.788,2012-01-22,0.0,0.0,0.0,0.0
226,23-Jan-12,Well_#2,0.0,2985.0,198.778,0.0,0.0,653.414,44.398,2012-01-23,0.0,0.0,0.0,0.0
227,24-Jan-12,Well_#2,0.0,3028.0,197.653,0.0,0.0,958.931,47.131,2012-01-24,0.0,0.0,0.0,0.0
228,25-Jan-12,Well_#2,0.0,3111.0,197.289,0.0,0.0,1205.88,47.33,2012-01-25,0.0,0.0,0.0,0.0
229,26-Jan-12,Well_#2,0.0,3260.0,197.681,0.0,0.0,1322.42,49.814,2012-01-26,0.0,0.0,0.0,0.0
230,27-Jan-12,Well_#2,0.0,3312.0,197.516,0.0,0.0,1396.03,49.49,2012-01-27,0.0,0.0,0.0,0.0
231,28-Jan-12,Well_#2,0.0,3348.0,197.321,0.0,0.0,1421.98,45.863,2012-01-28,0.0,0.0,0.0,0.0
232,29-Jan-12,Well_#2,13.69,3221.0,201.227,0.0,30.15217,464.912,54.074,2012-01-29,0.0,0.0,0.0,0.0
233,30-Jan-12,Well_#2,14.73,3242.0,198.054,0.0,32.56491,420.636,42.821,2012-01-30,0.0,0.0,0.0,0.0
234,31-Jan-12,Well_#2,0.0,3279.0,196.084,0.0,0.0,799.933,48.891,2012-01-31,0.0,0.0,0.0,0.0
235,01-Feb-12,Well_#2,0.0,3306.0,195.809,0.0,0.0,1033.7,46.204,2012-02-01,0.0,0.0,0.0,0.0
236,02-Feb-12,Well_#2,0.0,3336.0,195.752,0.0,0.0,1199.92,45.868,2012-02-02,0.0,0.0,0.0,0.0
237,03-Feb-12,Well_#2,0.0,3444.0,196.231,0.0,0.0,1306.92,47.333,2012-02-03,0.0,0.0,0.0,0.0
238,04-Feb-12,Well_#2,0.0,3516.0,196.26,0.0,15.26324,957.257,45.897,2012-02-04,0.0,0.0,0.0,0.0
239,05-Feb-12,Well_#2,0.0,3553.0,196.199,0.0,15.7418,1.983,43.092,2012-02-05,0.0,0.0,0.0,0.0
240,06-Feb-12,Well_#2,0.0,3575.0,196.131,0.0,0.0,2.024,47.765,2012-02-06,0.0,0.0,0.0,0.0
241,07-Feb-12,Well_#2,0.0,3592.0,196.059,0.0,0.0,2.481,50.775,2012-02-07,0.0,0.0,0.0,0.0
242,08-Feb-12,Well_#2,0.0,3607.0,195.989,0.0,0.0,3.125,49.006,2012-02-08,0.0,0.0,0.0,0.0
243,09-Feb-12,Well_#2,10.48,3413.0,206.689,0.0,20.64382,727.862,109.38,2012-02-09,125.0,80.0,80.0,471.0
244,10-Feb-12,Well_#2,24.0,3326.0,207.948,0.0,47.42959,898.518,144.468,2012-02-10,402.0,244.0,244.0,664.0
245,11-Feb-12,Well_#2,24.0,3240.0,208.14,0.0,47.49053,893.517,133.354,2012-02-11,474.0,285.0,285.0,557.0
246,12-Feb-12,Well_#2,24.0,3173.0,208.191,0.0,47.47677,868.465,138.034,2012-02-12,466.0,279.0,279.0,550.0
247,13-Feb-12,Well_#2,24.0,3096.0,206.724,0.0,46.9557,808.881,137.155,2012-02-13,424.0,254.0,254.0,535.0
248,14-Feb-12,Well_#2,24.0,3080.0,208.168,0.0,47.55408,762.842,144.717,2012-02-14,421.0,252.0,252.0,544.0
249,15-Feb-12,Well_#2,24.0,3020.0,206.581,0.0,46.60391,751.482,136.523,2012-02-15,419.0,249.0,249.0,539.0
250,16-Feb-12,Well_#2,24.0,3021.0,208.132,0.0,47.55733,735.971,133.54,2012-02-16,420.0,251.0,251.0,468.0
251,17-Feb-12,Well_#2,24.0,3000.0,208.117,0.0,45.39962,714.561,129.175,2012-02-17,409.0,247.0,247.0,474.0
252,18-Feb-12,Well_#2,24.0,2961.0,208.254,0.0,49.24105,724.65,130.511,2012-02-18,520.0,306.0,306.0,552.0
253,19-Feb-12,Well_#2,24.0,2872.0,208.408,0.0,51.34668,706.005,143.962,2012-02-19,653.0,381.0,381.0,618.0
254,20-Feb-12,Well_#2,24.0,2822.0,208.347,0.0,51.51368,660.176,148.707,2012-02-20,638.0,375.0,375.0,703.0
255,21-Feb-12,Well_#2,24.0,2788.0,208.319,0.0,51.64507,654.228,154.51,2012-02-21,624.0,367.0,367.0,672.0
256,22-Feb-12,Well_#2,24.0,2768.0,208.304,0.0,51.72495,600.719,145.94,2012-02-22,476.0,279.0,279.0,545.0
257,23-Feb-12,Well_#2,24.0,2755.0,208.285,0.0,51.67505,561.092,133.332,2012-02-23,410.0,242.0,242.0,479.0
258,24-Feb-12,Well_#2,24.0,2732.0,208.356,0.0,54.1611,583.638,145.628,2012-02-24,626.0,366.0,366.0,556.0
259,25-Feb-12,Well_#2,24.0,2638.0,208.581,0.0,58.55693,600.719,165.703,2012-02-25,941.0,542.0,542.0,771.0
260,26-Feb-12,Well_#2,24.0,2601.0,208.56,0.0,58.5498,526.178,155.895,2012-02-26,738.0,426.0,426.0,622.0
261,27-Feb-12,Well_#2,18.94,2594.0,208.46,0.0,46.19174,486.839,142.571,2012-02-27,400.0,234.0,234.0,425.0
262,28-Feb-12,Well_#2,0.0,2678.0,202.481,0.0,0.0,796.935,45.955,2012-02-28,0.0,0.0,0.0,0.0
263,29-Feb-12,Well_#2,0.0,2748.0,200.447,0.0,0.0,918.858,45.609,2012-02-29,0.0,0.0,0.0,0.0
264,01-Mar-12,Well_#2,0.0,2808.0,199.475,0.0,0.0,971.287,47.508,2012-03-01,0.0,0.0,0.0,0.0
265,02-Mar-12,Well_#2,0.0,2867.0,198.88,0.0,0.0,1022.2,44.663,2012-03-02,0.0,0.0,0.0,0.0
266,03-Mar-12,Well_#2,0.0,2810.0,191.529,0.0,0.0,1011.84,45.71,2012-03-03,0.0,0.0,0.0,0.0
267,04-Mar-12,Well_#2,0.0,2981.0,197.956,0.0,0.0,1098.46,47.214,2012-03-04,0.0,0.0,0.0,0.0
268,05-Mar-12,Well_#2,0.0,3030.0,197.477,0.0,0.87294,1171.08,47.143,2012-03-05,0.0,0.0,0.0,0.0
269,06-Mar-12,Well_#2,0.0,3079.0,197.038,0.0,0.09949,406.291,50.547,2012-03-06,0.0,0.0,0.0,0.0
270,07-Mar-12,Well_#2,0.0,3168.0,196.356,0.0,0.0,1097.77,53.919,2012-03-07,0.0,0.0,0.0,0.0
271,08-Mar-12,Well_#2,0.0,3301.0,196.886,0.0,0.0,1251.34,46.945,2012-03-08,0.0,0.0,0.0,0.0
272,09-Mar-12,Well_#2,0.0,3358.0,196.849,0.0,0.0,1304.67,49.197,2012-03-09,0.0,0.0,0.0,0.0
273,10-Mar-12,Well_#2,0.0,3392.0,196.754,0.0,0.0,1362.69,47.822,2012-03-10,0.0,0.0,0.0,0.0
274,11-Mar-12,Well_#2,0.0,3427.0,196.65,0.0,0.0,1383.04,47.32,2012-03-11,0.0,0.0,0.0,0.0
275,12-Mar-12,Well_#2,0.0,3460.0,196.546,0.0,0.0,1440.93,45.906,2012-03-12,0.0,0.0,0.0,0.0
276,13-Mar-12,Well_#2,0.0,3492.0,196.442,0.0,0.0,1406.51,46.534,2012-03-13,0.0,0.0,0.0,0.0
277,14-Mar-12,Well_#2,0.0,3523.0,196.349,0.0,0.0,1432.98,47.871,2012-03-14,0.0,0.0,0.0,0.0
278,15-Mar-12,Well_#2,0.0,3549.0,196.256,0.0,0.0,1479.58,47.87,2012-03-15,0.0,0.0,0.0,0.0
279,16-Mar-12,Well_#2,0.0,3574.0,196.171,0.0,0.0,1461.14,48.532,2012-03-16,0.0,0.0,0.0,0.0
280,17-Mar-12,Well_#2,8.21,3353.0,206.13,0.0,18.64237,547.002,117.571,2012-03-17,92.0,52.0,52.0,412.0
281,18-Mar-12,Well_#2,24.0,3243.0,208.211,0.0,50.06461,538.745,155.254,2012-03-18,216.0,124.0,124.0,1040.0
282,19-Mar-12,Well_#2,24.0,3152.0,208.519,0.0,50.2775,599.32,158.547,2012-03-19,223.0,128.0,128.0,1131.0
283,20-Mar-12,Well_#2,24.0,3070.0,208.58,0.0,50.39967,633.653,162.378,2012-03-20,226.0,129.0,129.0,1067.0
284,21-Mar-12,Well_#2,24.0,3015.0,208.547,0.0,51.93894,617.08,139.582,2012-03-21,385.0,230.0,230.0,759.0
285,22-Mar-12,Well_#2,24.0,2968.0,208.52,0.0,51.91092,591.286,150.327,2012-03-22,343.0,210.0,210.0,698.0
286,23-Mar-12,Well_#2,24.0,2932.0,208.483,0.0,51.93322,593.813,155.606,2012-03-23,356.0,215.0,215.0,798.0
287,24-Mar-12,Well_#2,24.0,2895.0,208.504,0.0,53.07786,576.648,157.716,2012-03-24,447.0,266.0,266.0,898.0
288,25-Mar-12,Well_#2,24.0,2790.0,208.693,0.0,58.23717,586.533,167.302,2012-03-25,610.0,352.0,352.0,873.0
289,26-Mar-12,Well_#2,24.0,2748.0,208.605,0.0,58.07796,561.989,161.554,2012-03-26,618.0,350.0,350.0,855.0
290,27-Mar-12,Well_#2,24.0,2710.0,208.595,0.0,58.09869,522.848,154.645,2012-03-27,565.0,298.0,298.0,781.0
291,28-Mar-12,Well_#2,24.0,2677.0,208.58,0.0,55.51582,497.709,162.379,2012-03-28,551.0,311.0,311.0,757.0
292,29-Mar-12,Well_#2,24.0,2644.0,208.625,0.0,61.56642,505.566,163.059,2012-03-29,625.0,354.0,354.0,780.0
293,30-Mar-12,Well_#2,24.0,2596.0,208.644,0.0,63.06676,491.913,164.29,2012-03-30,622.0,348.0,348.0,758.0
294,31-Mar-12,Well_#2,6.46,2633.0,206.7,0.0,17.40814,407.397,94.665,2012-03-31,58.0,33.0,33.0,72.0
295,01-Apr-12,Well_#2,0.0,2760.0,200.816,0.0,0.34048,598.639,49.434,2012-04-01,0.0,0.0,0.0,0.0
296,02-Apr-12,Well_#2,0.0,2826.0,199.587,0.0,0.30942,700.602,50.508,2012-04-02,0.0,0.0,0.0,0.0
297,03-Apr-12,Well_#2,0.0,2885.0,198.866,0.0,0.29179,754.406,48.103,2012-04-03,0.0,0.0,0.0,0.0
298,04-Apr-12,Well_#2,0.0,2941.0,198.154,0.0,0.29072,871.465,47.537,2012-04-04,0.0,0.0,0.0,0.0
299,05-Apr-12,Well_#2,0.0,2965.0,197.803,0.0,0.30435,1042.51,49.35,2012-04-05,0.0,0.0,0.0,0.0
300,06-Apr-12,Well_#2,0.0,3015.0,196.89,0.0,0.29432,1184.46,49.28,2012-04-06,0.0,0.0,0.0,0.0
301,07-Apr-12,Well_#2,0.0,3195.0,197.256,0.0,0.2982,1379.78,51.259,2012-04-07,0.0,0.0,0.0,0.0
302,08-Apr-12,Well_#2,0.0,3278.0,197.178,0.0,0.28477,1466.4,46.539,2012-04-08,0.0,0.0,0.0,0.0
303,09-Apr-12,Well_#2,0.0,3318.0,197.02,0.0,0.25774,1483.47,47.207,2012-04-09,0.0,0.0,0.0,0.0
304,10-Apr-12,Well_#2,0.0,3354.0,196.88,0.0,0.23422,1445.47,47.812,2012-04-10,0.0,0.0,0.0,0.0
305,11-Apr-12,Well_#2,0.0,3389.0,196.75,0.0,0.23375,1478.61,46.487,2012-04-11,0.0,0.0,0.0,0.0
306,12-Apr-12,Well_#2,0.0,3425.0,196.63,0.0,0.22956,1534.94,47.878,2012-04-12,0.0,0.0,0.0,0.0
307,13-Apr-12,Well_#2,0.0,3456.0,196.517,0.0,0.26795,1515.25,48.164,2012-04-13,0.0,0.0,0.0,0.0
308,14-Apr-12,Well_#2,0.0,3489.0,196.416,0.0,0.25487,1546.82,50.525,2012-04-14,0.0,0.0,0.0,0.0
309,15-Apr-12,Well_#2,0.0,3522.0,196.317,0.0,0.2514,1583.01,52.683,2012-04-15,0.0,0.0,0.0,0.0
310,16-Apr-12,Well_#2,0.0,3552.0,196.226,0.0,0.26485,1594.97,53.957,2012-04-16,0.0,0.0,0.0,0.0
311,17-Apr-12,Well_#2,0.0,3582.0,196.144,0.0,0.25473,1642.0,54.419,2012-04-17,0.0,0.0,0.0,0.0
312,18-Apr-12,Well_#2,0.0,3611.0,196.063,0.0,0.21309,1707.91,54.147,2012-04-18,0.0,0.0,0.0,0.0
313,19-Apr-12,Well_#2,16.38,3434.0,205.038,0.0,30.73985,542.366,89.099,2012-04-19,82.0,47.0,47.0,491.0
314,20-Apr-12,Well_#2,24.0,3275.0,208.313,0.0,51.03751,465.917,165.411,2012-04-20,173.0,100.0,100.0,1264.0
315,21-Apr-12,Well_#2,24.0,3162.0,208.551,0.0,51.01943,545.715,169.905,2012-04-21,268.0,155.0,155.0,1093.0
316,22-Apr-12,Well_#2,24.0,3101.0,208.528,0.0,51.07896,560.183,162.485,2012-04-22,321.0,182.0,182.0,879.0
317,23-Apr-12,Well_#2,24.0,3072.0,208.466,0.0,51.07343,570.685,151.208,2012-04-23,318.0,181.0,181.0,877.0
318,24-Apr-12,Well_#2,24.0,3037.0,208.471,0.0,51.1227,587.21,152.767,2012-04-24,341.0,194.0,194.0,823.0
319,25-Apr-12,Well_#2,24.0,3007.0,208.457,0.0,51.12215,565.442,152.685,2012-04-25,340.0,193.0,193.0,771.0
320,26-Apr-12,Well_#2,24.0,2951.0,208.614,0.0,53.60861,547.631,158.647,2012-04-26,397.0,225.0,225.0,899.0
321,27-Apr-12,Well_#2,24.0,2891.0,208.664,0.0,55.20027,561.213,160.347,2012-04-27,444.0,251.0,251.0,911.0
322,28-Apr-12,Well_#2,24.0,2803.0,208.767,0.0,57.97809,535.145,169.748,2012-04-28,575.0,324.0,324.0,814.0
323,29-Apr-12,Well_#2,24.0,2733.0,208.759,0.0,60.26763,531.429,170.843,2012-04-29,608.0,343.0,343.0,921.0
324,30-Apr-12,Well_#2,24.0,2662.0,208.767,0.0,63.06849,497.012,171.896,2012-04-30,665.0,373.0,373.0,927.0
325,01-May-12,Well_#2,24.0,2623.0,208.725,0.0,66.33456,470.967,170.023,2012-05-01,621.0,348.0,348.0,868.0
326,02-May-12,Well_#2,9.71,2610.0,208.673,0.0,27.55298,443.258,167.018,2012-05-02,211.0,120.0,120.0,299.0
327,03-May-12,Well_#2,0.0,2773.0,201.483,0.0,0.0,974.637,51.048,2012-05-03,0.0,0.0,0.0,0.0
328,04-May-12,Well_#2,0.0,2847.0,199.964,0.0,0.0,993.547,49.594,2012-05-04,0.0,0.0,0.0,0.0
329,05-May-12,Well_#2,0.0,2908.0,199.015,0.0,0.0,1074.09,48.484,2012-05-05,0.0,0.0,0.0,0.0
330,06-May-12,Well_#2,0.0,2963.0,198.223,0.0,0.0,1154.32,50.192,2012-05-06,0.0,0.0,0.0,0.0
331,07-May-12,Well_#2,0.0,3035.0,197.753,0.0,0.0,1317.27,50.432,2012-05-07,0.0,0.0,0.0,0.0
332,08-May-12,Well_#2,0.0,3188.0,197.801,0.0,0.0,1395.48,49.437,2012-05-08,0.0,0.0,0.0,0.0
333,09-May-12,Well_#2,0.0,3261.0,197.551,0.0,0.0,1427.81,50.173,2012-05-09,0.0,0.0,0.0,0.0
334,10-May-12,Well_#2,0.0,3304.0,197.33,0.0,0.0,1516.09,50.197,2012-05-10,0.0,0.0,0.0,0.0
335,11-May-12,Well_#2,0.0,3346.0,197.139,0.0,0.0,1556.79,49.791,2012-05-11,0.0,0.0,0.0,0.0
336,12-May-12,Well_#2,0.0,3381.0,196.969,0.0,0.0,1527.93,52.067,2012-05-12,0.0,0.0,0.0,0.0
337,13-May-12,Well_#2,0.0,3417.0,196.819,0.0,0.0,1520.79,52.683,2012-05-13,0.0,0.0,0.0,0.0
338,14-May-12,Well_#2,0.0,3450.0,196.681,0.0,0.0,1554.97,51.083,2012-05-14,0.0,0.0,0.0,0.0
339,15-May-12,Well_#2,0.0,3477.0,196.556,0.0,0.0,1634.54,49.973,2012-05-15,0.0,0.0,0.0,0.0
340,16-May-12,Well_#2,0.0,3506.0,196.444,0.0,0.0,1642.92,51.98,2012-05-16,0.0,0.0,0.0,0.0
341,17-May-12,Well_#2,0.0,3535.0,196.343,0.0,0.0,1636.74,48.873,2012-05-17,0.0,0.0,0.0,0.0
342,18-May-12,Well_#2,0.0,3563.0,196.246,0.0,0.0,1669.19,48.317,2012-05-18,0.0,0.0,0.0,0.0
343,19-May-12,Well_#2,0.0,3587.0,196.155,0.0,0.0,1676.1,52.04,2012-05-19,0.0,0.0,0.0,0.0
344,20-May-12,Well_#2,0.0,3609.0,196.071,0.0,0.0,1669.0,52.188,2012-05-20,0.0,0.0,0.0,0.0
345,21-May-12,Well_#2,7.38,3296.0,207.069,0.0,21.55669,428.281,151.45,2012-05-21,143.0,82.0,82.0,228.0
346,22-May-12,Well_#2,24.0,3105.0,208.621,0.0,71.45498,427.386,182.157,2012-05-22,503.0,299.0,299.0,769.0
347,23-May-12,Well_#2,24.0,2929.0,208.818,0.0,66.70029,520.35,174.195,2012-05-23,537.0,310.0,310.0,864.0
348,24-May-12,Well_#2,24.0,2909.0,208.568,0.0,55.63128,518.375,165.415,2012-05-24,505.0,292.0,292.0,803.0
349,25-May-12,Well_#2,24.0,2898.0,208.459,0.0,54.68954,491.965,159.05,2012-05-25,353.0,204.0,204.0,763.0
350,26-May-12,Well_#2,20.0,2901.0,207.913,0.0,54.7706,474.76,133.571,2012-05-26,294.0,170.0,170.0,647.0
351,27-May-12,Well_#2,0.0,2977.0,204.016,0.0,0.0,404.48,56.359,2012-05-27,0.0,0.0,0.0,0.0
352,28-May-12,Well_#2,0.0,3077.0,198.604,0.0,0.21333,864.782,50.574,2012-05-28,0.0,0.0,0.0,0.0
353,29-May-12,Well_#2,0.0,3125.0,197.531,0.0,0.17755,1141.99,52.694,2012-05-29,0.0,0.0,0.0,0.0
354,30-May-12,Well_#2,0.0,3197.0,197.26,0.0,0.16133,1292.1,53.825,2012-05-30,0.0,0.0,0.0,0.0
355,31-May-12,Well_#2,0.0,3328.0,197.337,0.0,0.1548,1425.71,50.878,2012-05-31,0.0,0.0,0.0,0.0
356,01-Jun-12,Well_#2,0.0,3393.0,197.096,0.0,0.14737,1482.95,48.628,2012-06-01,0.0,0.0,0.0,0.0
357,02-Jun-12,Well_#2,0.0,3429.0,196.873,0.0,0.12591,1482.04,53.06,2012-06-02,0.0,0.0,0.0,0.0
358,03-Jun-12,Well_#2,0.0,3461.0,196.698,0.0,0.13429,1503.52,54.675,2012-06-03,0.0,0.0,0.0,0.0
359,04-Jun-12,Well_#2,0.0,3492.0,196.541,0.0,0.11003,1510.11,55.425,2012-06-04,0.0,0.0,0.0,0.0
360,05-Jun-12,Well_#2,0.0,3519.0,196.393,0.0,0.13391,1515.92,52.06,2012-06-05,0.0,0.0,0.0,0.0
361,06-Jun-12,Well_#2,0.0,3543.0,196.271,0.0,0.11358,1554.83,53.859,2012-06-06,0.0,0.0,0.0,0.0
362,07-Jun-12,Well_#2,0.0,3565.0,196.159,0.0,0.09105,1619.89,55.22,2012-06-07,0.0,0.0,0.0,0.0
363,08-Jun-12,Well_#2,0.0,3587.0,196.063,0.0,0.09106,1589.92,57.012,2012-06-08,0.0,0.0,0.0,0.0
364,09-Jun-12,Well_#2,0.0,3607.0,195.975,0.0,0.08062,1584.16,57.411,2012-06-09,0.0,0.0,0.0,0.0
365,10-Jun-12,Well_#2,10.45,3398.0,206.473,0.0,22.0751,488.886,109.589,2012-06-10,84.0,47.0,47.0,435.0
366,11-Jun-12,Well_#2,24.0,3240.0,208.197,0.0,59.03621,475.381,165.648,2012-06-11,212.0,122.0,122.0,1288.0
367,12-Jun-12,Well_#2,24.0,3163.0,208.401,0.0,53.20649,522.94,166.223,2012-06-12,256.0,146.0,146.0,1013.0
368,13-Jun-12,Well_#2,24.0,3128.0,208.33,0.0,50.26562,544.507,154.363,2012-06-13,236.0,134.0,134.0,747.0
369,14-Jun-12,Well_#2,24.0,3100.0,208.324,0.0,50.19992,574.873,151.656,2012-06-14,240.0,137.0,137.0,703.0
370,15-Jun-12,Well_#2,24.0,3072.0,208.27,0.0,49.9383,540.248,146.684,2012-06-15,245.0,140.0,140.0,604.0
371,16-Jun-12,Well_#2,24.0,3055.0,208.222,0.0,49.81392,530.575,140.235,2012-06-16,221.0,127.0,127.0,550.0
372,17-Jun-12,Well_#2,24.0,3038.0,208.226,0.0,50.2682,541.255,145.098,2012-06-17,224.0,127.0,127.0,545.0
373,18-Jun-12,Well_#2,24.0,3018.0,208.249,0.0,50.53397,538.186,146.338,2012-06-18,229.0,134.0,134.0,555.0
374,19-Jun-12,Well_#2,24.0,2998.0,208.261,0.0,50.87495,505.049,145.705,2012-06-19,219.0,128.0,128.0,556.0
375,20-Jun-12,Well_#2,24.0,2989.0,208.215,0.0,51.11381,513.969,143.861,2012-06-20,205.0,120.0,120.0,536.0
376,21-Jun-12,Well_#2,24.0,2972.0,208.295,0.0,51.78987,514.066,148.181,2012-06-21,211.0,123.0,123.0,549.0
377,22-Jun-12,Well_#2,24.0,2926.0,208.534,0.0,53.70095,509.14,158.812,2012-06-22,338.0,196.0,196.0,745.0
378,23-Jun-12,Well_#2,24.0,2853.0,208.659,0.0,54.88666,541.162,166.485,2012-06-23,422.0,244.0,244.0,823.0
379,24-Jun-12,Well_#2,24.0,2819.0,208.569,0.0,54.86524,509.399,163.822,2012-06-24,388.0,225.0,225.0,711.0
380,25-Jun-12,Well_#2,24.0,2794.0,208.556,0.0,56.46771,494.095,162.178,2012-06-25,447.0,257.0,257.0,765.0
381,26-Jun-12,Well_#2,24.0,2754.0,208.613,0.0,59.06224,473.35,164.629,2012-06-26,435.0,250.0,250.0,748.0
382,27-Jun-12,Well_#2,24.0,2719.0,208.646,0.0,60.94112,476.274,161.871,2012-06-27,452.0,260.0,260.0,751.0
383,28-Jun-12,Well_#2,24.0,2664.0,208.763,0.0,67.52055,469.315,168.754,2012-06-28,635.0,359.0,359.0,974.0
384,29-Jun-12,Well_#2,24.0,2582.0,208.818,0.0,71.13085,437.974,170.832,2012-06-29,646.0,361.0,361.0,951.0
385,30-Jun-12,Well_#2,3.29,2631.0,207.486,0.0,9.9037,394.6,106.17,2012-06-30,15.0,9.0,9.0,26.0
386,01-Jul-12,Well_#2,0.0,2791.0,201.018,0.0,0.0,680.204,61.444,2012-07-01,0.0,0.0,0.0,0.0
387,02-Jul-12,Well_#2,0.0,2864.0,199.735,0.0,0.0,783.514,60.377,2012-07-02,0.0,0.0,0.0,0.0
388,03-Jul-12,Well_#2,0.0,2925.0,198.797,0.0,0.0,901.391,60.129,2012-07-03,0.0,0.0,0.0,0.0
389,04-Jul-12,Well_#2,0.0,2978.0,198.111,0.0,0.0,1061.38,57.8,2012-07-04,0.0,0.0,0.0,0.0
390,05-Jul-12,Well_#2,0.0,3032.0,197.559,0.0,0.0,1179.56,60.842,2012-07-05,0.0,0.0,0.0,0.0
391,06-Jul-12,Well_#2,0.0,3122.0,197.429,0.0,0.0,1324.39,59.74,2012-07-06,0.0,0.0,0.0,0.0
392,07-Jul-12,Well_#2,0.0,3257.0,197.567,0.0,0.0,1421.55,59.697,2012-07-07,0.0,0.0,0.0,0.0
393,08-Jul-12,Well_#2,0.0,3321.0,197.388,0.0,0.0,1517.41,57.181,2012-07-08,0.0,0.0,0.0,0.0
394,09-Jul-12,Well_#2,0.0,3361.0,197.216,0.0,0.0,1501.25,57.548,2012-07-09,0.0,0.0,0.0,0.0
395,10-Jul-12,Well_#2,0.0,3396.0,197.066,0.0,0.0,1523.77,57.512,2012-07-10,0.0,0.0,0.0,0.0
396,11-Jul-12,Well_#2,0.0,3430.0,196.926,0.0,0.0,1621.07,58.092,2012-07-11,0.0,0.0,0.0,0.0
397,12-Jul-12,Well_#2,0.0,3462.0,196.797,0.0,0.0,1602.59,60.161,2012-07-12,0.0,0.0,0.0,0.0
398,13-Jul-12,Well_#2,0.0,3492.0,196.674,0.0,0.0,1594.21,62.117,2012-07-13,0.0,0.0,0.0,0.0
399,14-Jul-12,Well_#2,0.0,3519.0,196.561,0.0,0.0,1620.31,62.603,2012-07-14,0.0,0.0,0.0,0.0
